price_current,price_previous,ema10_current,ema10_previous,ema20_current,ema20_previous,ema30_current,ema30_previous,ema50_current,ema50_previous,ema100_current,ema100_previous,ema200_current,ema200_previous,sma10_current,sma10_previous,sma20_current,sma20_previous,sma30_current,sma30_previous,sma50_current,sma50_previous,sma100_current,sma100_previous,sma200_current,sma200_previous,rsi14_current,rsi14_previous,stochk_14_current,stochk_14_previous,cci20_current,cci20_previous,adi14_current,adi14_previous,mom10_current,mom10_previous,macd_12_26_current,macd_12_26_previous,stoch_rsi_14_current,stoch_rsi_14_previous,wpr14_current,wpr14_previous,uosc_current,uosc_previous,class
243.7,243.9,243.66365295426183,243.6521245239323,243.63988082045898,243.6368412400411,243.61559564670355,243.59898958557525,243.46144762562298,243.44915619207555,243.38917921106997,243.38131913882037,243.3325606057296,243.32760933844418,243.58999999999997,243.58,243.62999999999997,243.63999999999996,243.56666666666663,243.5333333333333,243.308,243.29999999999995,243.34600000000003,243.34099999999998,243.253,243.24900000000002,7.283662721075643,16.27345156714425,75.00000000000058,62.500000000000284,21.45386919838161,35.29507513282948,18.521745256582427,18.274806785425408,0.29999999999998295,0.30000000000001137,0.010205171747799113,0.008904161459867055,42.49226886414623,77.31529121644729,-37.500000000000895,-12.499999999999114,20.68233353947642,24.48608887900327,1
243.8,243.7,243.69973851948325,243.66365295426183,243.65513026612962,243.63988082045898,243.63859088797236,243.61559564670355,243.47779221616398,243.46144762562298,243.39824401228563,243.38917921106997,243.33861336749587,243.3325606057296,243.63000000000002,243.58999999999997,243.62999999999997,243.62999999999997,243.60333333333332,243.56666666666663,243.31799999999998,243.308,243.349,243.34600000000003,243.2575,243.253,11.054133230035717,7.283662721075643,75.00000000000058,75.00000000000058,12.885520981862042,21.399168773441684,18.16762880481571,18.52174525658243,0.30000000000001137,0.29999999999998295,0.018729063130194845,0.010205171747799113,73.85038129375035,42.49226886414623,-24.999999999998227,-37.500000000000895,23.031395183311613,20.68233353947642,0
243.8,243.8,243.72643927452899,243.69973851948325,243.66892738364103,243.65513026612962,243.6580847132489,243.63859088797236,243.49349584237,243.47779221616398,243.40743922451642,243.39824401228563,243.34476163872287,243.33861336749587,243.66000000000003,243.63000000000002,243.63000000000002,243.62999999999997,243.6333333333333,243.60333333333332,243.32799999999995,243.31799999999998,243.35299999999998,243.349,243.2625,243.2575,11.054133230035717,11.054133230035717,70.83333333333421,75.00000000000058,17.67550166287405,12.854910300272392,17.838806385318044,18.16762880481571,0.20000000000001705,0.30000000000001137,0.02846960596906456,0.018729063130194845,73.85038129375035,73.85038129375035,-24.999999999998227,-24.999999999998227,25.313688402191204,23.031395183311613,1
243.7,243.8,243.72445593202275,243.72643927452899,243.67188668043713,243.66892738364103,243.6678514074358,243.6580847132489,243.50588928220586,243.49349584237,243.41447215531707,243.40743922451642,243.34969797230022,243.34476163872287,243.67,243.66000000000003,243.63000000000002,243.63000000000002,243.65666666666667,243.6333333333333,243.34199999999998,243.32799999999995,243.357,243.35299999999998,243.267,243.2625,5.935654388105846,11.054133230035717,70.83333333333421,70.83333333333421,4.125630396320813,17.648530028721336,16.68817326665854,17.838806385318044,0.29999999999998295,0.20000000000001705,0.034647093511495086,0.02846960596906456,48.20598456844495,73.85038129375035,-37.500000000000895,-24.999999999998227,27.798364151442602,25.313688402191204,0
243.6,243.5,243.58403606208964,243.59084244749508,243.6073040003257,243.61136159673583,243.62237725491045,243.6249990209944,243.5310700932544,243.52442472476272,243.43239618066715,243.42806172628744,243.3680261513608,243.36459364797676,243.62999999999997,243.66,243.60500000000002,243.615,243.63666666666668,243.63999999999996,243.4,243.38800000000003,243.36599999999999,243.36300000000003,243.28900000000002,243.28549999999998,1.76575572470405,-5.936793576603847,16.6666666666659,16.6666666666659,-2.0737227803129046,-22.119709656694557,14.074892976867885,14.047811285716715,-0.09999999999999432,-0.4000000000000057,-0.006461932966459472,-0.004725512820897393,34.68016337260493,0.0,-66.66666666666825,-83.33333333333412,32.136985555576594,26.07199817726034,0
243.5,243.3,243.45028644571119,243.44959291636587,243.53263329922112,243.53606838334966,243.5572512959214,243.56443518253104,243.51574372563172,243.51255442376754,243.4285786693905,243.4261872955911,243.36950207796414,243.36708943313937,243.5,243.53000000000003,243.58,243.58,243.58666666666667,243.59666666666666,243.422,243.41000000000003,243.37199999999996,243.36900000000003,243.297,243.29350000000002,-1.8018360413373102,-17.16640113664255,31.481481481481627,25.925925925925455,-25.677066905842857,-44.81815314474896,11.723718980900255,12.590495292347143,-0.19999999999998863,-0.5,-0.07566565891602295,-0.07827023907455555,59.074537076338416,24.286601594136542,-55.55555555555521,-77.77777777777602,31.831787260358386,23.84136236356322,1
243.6,243.5,243.47468329362832,243.45028644571119,243.5390491754857,243.53263329922112,243.55900035080987,243.5572512959214,243.52518394693394,243.51574372563172,243.4329028872731,243.4285786693905,243.3730414771948,243.36950207796414,243.49,243.5,243.58,243.58,243.58333333333334,243.58666666666667,243.442,243.422,243.375,243.37199999999996,243.301,243.297,3.8791087847478707,-1.8018360413373102,29.629629629629893,31.481481481481627,-2.3384408623210837,-25.722849485595727,11.781263603796564,11.723718980900246,-0.09999999999999432,-0.19999999999998863,-0.06050809276126756,-0.07566565891602295,81.57748574983877,59.074537076338416,-44.4444444444448,-55.55555555555521,33.67464714709917,31.831787260358386,0
243.6,243.6,243.49464435101493,243.47468329362832,243.54782955549382,243.5390491754857,243.56366334150684,243.55900035080987,243.53548117421505,243.52518394693394,243.43683156504932,243.4329028872731,243.37685713041512,243.3730414771948,243.47999999999996,243.49,243.59000000000006,243.58,243.59000000000003,243.58333333333334,243.466,243.442,243.37699999999998,243.375,243.30599999999998,243.301,3.8791087847478707,3.8791087847478707,49.73544973544966,29.629629629629893,10.547870455276616,-2.3439712122770304,12.217731914307194,11.781263603796564,0.09999999999999432,-0.09999999999999432,-0.051059324055472644,-0.06050809276126756,81.57748574983877,81.57748574983877,-28.571428571430314,-44.4444444444448,30.505209076637414,33.67464714709917,1
243.7,243.7,243.5875123366237,243.55561245998675,243.58462936322212,243.5724850856665,243.58336603101128,243.5785578303858,243.56641740178765,243.5545785459897,243.45056515854066,243.44520989795586,243.3905189710545,243.3858355976397,243.52999999999997,243.51,243.60999999999999,243.61000000000004,243.59333333333336,243.60333333333338,243.52000000000004,243.50000000000003,243.378,243.37699999999998,243.3225,243.3175,9.435306228375026,9.435306228375026,85.71428571428287,80.95238095237848,12.258992914290946,8.251245230768731,12.321318526539315,11.993563461893716,0.19999999999998863,0.19999999999998863,-0.007833523616511684,-0.023267486207572574,100.0,100.0,-14.285714285717187,-14.285714285717187,27.385426892815772,25.12902520365177,1
243.4,243.4,243.4567290843403,243.47623816563595,243.48247722139834,243.496092165583,243.5214213098341,243.52979519327096,243.5552229905087,243.56219727325947,243.4516005484136,243.4523268108566,243.40151501920658,243.40058643874153,243.51,243.53000000000003,243.49499999999995,243.50999999999993,243.5633333333333,243.56333333333333,243.59599999999998,243.59799999999996,243.38600000000005,243.38500000000008,243.3475,243.34449999999998,-11.488438602341233,-11.488438602341233,33.333333333334735,28.57142857143036,-14.242332073244302,-21.242800380428132,9.841398879857568,10.348523684005812,-0.19999999999998863,-0.19999999999998863,-0.03882043863879403,-0.03668713125549061,21.344353790494093,43.94657076517218,-57.14285714285656,-57.14285714285656,38.08395396073191,34.528378930176196,0
243.6,243.4,243.48277834173297,243.4567290843403,243.4951576367685,243.48247722139834,243.52850875478754,243.5214213098341,243.5569789516653,243.5552229905087,243.45515897547406,243.4516005484136,243.40442440981647,243.40151501920658,243.51,243.51,243.49999999999994,243.49499999999995,243.56999999999996,243.5633333333333,243.59599999999998,243.59599999999998,243.38800000000003,243.38600000000005,243.35049999999998,243.3475,6.330362858200772,-11.488438602341233,34.92063492063627,33.333333333334735,0.9703462195385196,-14.312606738079403,9.4799408625928,9.84139887985757,-0.09999999999999432,-0.19999999999998863,-0.022322784941934515,-0.03882043863879403,85.16067082974462,21.344353790494136,-33.33333333333491,-57.14285714285656,45.296167247387345,38.08395396073191,1
243.5,243.6,243.48026195569247,243.48277834173297,243.49561881421914,243.4951576367685,243.52666948028505,243.52850875478754,243.55474448297252,243.5569789516653,243.4563568285833,243.45515897547406,243.40646556233648,243.40442440981647,243.49,243.51,243.5,243.49999999999994,243.56999999999996,243.56999999999996,243.59600000000003,243.59599999999998,243.389,243.38800000000003,243.354,243.35049999999998,-1.4717048687384278,6.330362858200743,42.06349206349282,34.92063492063627,10.238648264406,0.9751093585219838,9.66991617107727,9.4799408625928,-0.19999999999998863,-0.09999999999999432,-0.02013872107414727,-0.022322784941934515,47.87256685953337,85.1606708297445,-50.0,-33.33333333333491,38.15506101938317,45.296167247387345,1
243.7,243.5,243.52021432738465,243.48026195569247,243.51805922863355,243.49561881421914,243.5378520944602,243.52666948028505,243.5598271723899,243.55474448297252,243.46211118192733,243.4563568285833,243.41063219057833,243.40646556233648,243.48999999999995,243.49,243.51,243.5,243.57,243.56999999999996,243.59400000000002,243.59600000000003,243.392,243.389,243.358,243.354,11.475843209984504,-1.4717048687383993,44.44444444444502,42.06349206349282,19.323507012039247,10.273256892477988,9.846321814669997,9.669916171077274,0.19999999999998863,-0.19999999999998863,0.0015673193133807217,-0.02013872107414727,100.0,47.872566859533435,-16.666666666669826,-50.0,41.79587880618865,38.15506101938317,1
243.7,243.7,243.5585502281311,243.52021432738465,243.5383624607228,243.51805922863355,243.5473043236366,243.5378520944602,243.56471054065364,243.5598271723899,243.46806149971002,243.46211118192733,243.41522456767117,243.41063219057833,243.51,243.48999999999995,243.51999999999998,243.51,243.56666666666663,243.57,243.592,243.59400000000002,243.396,243.392,243.3635,243.358,11.475843209984504,11.475843209984504,61.11111111111006,44.444444444444976,22.839608773706438,19.401388098101425,10.01012705514896,9.846321814670004,0.09999999999999432,0.19999999999998863,0.016516134571872954,0.0015673193133807217,100.0,100.0,-16.666666666669826,-16.666666666669826,42.74772953890159,41.79587880618865,0
245.1,245.2,245.50810452669404,245.53321954948075,244.86574380779703,244.81806398135518,244.5161206494168,244.46075400825308,244.18102591608482,244.13457566301184,243.82994300544354,243.79891034944708,243.63323011555948,243.61502808479324,245.44,245.25,244.305,244.23499999999996,244.03333333333333,243.98666666666662,243.864,243.836,243.56799999999998,243.55100000000002,243.5275,243.5165,13.221505730246008,15.140596703090068,47.91666666666655,52.97181372549016,109.76007684580786,151.9226115840708,36.066683634769795,36.52739609974017,1.6999999999999886,2.0,0.7297572968053885,0.7797795650313049,51.17347630761281,70.48002307213666,-59.37500000000013,-57.81250000000021,11.016211916399515,16.78437534159132,1
245.5,245.1,245.5659307410485,245.50810452669404,244.95292901563892,244.86574380779703,244.59977525694643,244.5161206494168,244.2431816812197,244.18102591608482,243.8701414176561,243.82994300544354,243.65554260298632,243.63323011555948,245.65,245.44,244.39500000000004,244.305,244.1,244.03333333333333,243.898,243.864,243.59099999999995,243.56799999999998,243.5395,243.5275,18.43960836214133,13.221505730246008,44.27083333333314,47.91666666666655,129.27469851050364,108.82703090779128,35.90122296210882,36.066683634769795,1.5999999999999943,1.6999999999999886,0.7196259668604057,0.7297572968053885,60.38213367781202,51.17347630761283,-53.12500000000004,-59.37500000000013,10.700751923449294,11.016211916399515,0
245.3,245.5,245.55711287366313,245.5659307410485,245.0112754815163,244.95292901563892,244.6621027891569,244.59977525694643,244.29321601200996,244.2431816812197,243.90527351363698,243.8701414176561,243.67564302586166,243.65554260298632,245.79000000000002,245.65,244.48000000000002,244.39500000000004,244.1566666666667,244.1,243.926,243.898,243.61299999999994,243.59099999999995,243.5515,243.5395,14.619784268185626,18.43960836214133,43.74999999999983,44.27083333333314,116.8335175603984,128.3364314514768,35.747580908923624,35.90122296210882,-0.8999999999999773,1.5999999999999943,0.6831804288678427,0.7196259668604057,53.641091238236015,60.38213367781202,-56.24999999999986,-53.12500000000004,11.39758310334026,10.700751923449294,0
245.6,245.4,245.22668104841836,245.12991604518257,245.25567103400334,245.1783164513054,244.9420744841278,244.87405166100308,244.55473397200888,244.49865839231296,244.10478228197977,244.06698771434984,243.78647319094304,243.76698838180013,245.17000000000002,245.13000000000002,245.20999999999998,245.08499999999998,244.54666666666665,244.4766666666666,244.12800000000004,244.08599999999998,243.75,243.72600000000003,243.5955,243.59150000000002,17.25881243782385,14.34111631089749,32.555018786902735,22.555018786902735,41.128358894923416,27.99312385517817,30.407514357618858,30.784253475909622,0.5,0.20000000000001705,0.17764630974522788,0.19342405207081015,56.73892330768642,35.33658083910636,-40.909090909091375,-59.2592592592593,25.58364296705452,25.46232298297667,0
245.3,245.6,245.24565936352226,245.22668104841836,245.29113600585947,245.25567103400334,244.98130926920996,244.9420744841278,244.59500498737748,244.55473397200888,244.13464820015275,244.10478228197977,243.80231183892272,243.78647319094304,245.19,245.17000000000002,245.315,245.20999999999998,244.59999999999997,244.54666666666665,244.16400000000002,244.12800000000004,243.76999999999995,243.75,243.59799999999998,243.5955,10.650078584996493,17.25881243782385,45.005611672278064,32.555018786902735,5.13969696346237,40.90342166758391,29.630795677328603,30.407514357618858,-0.19999999999998863,0.5,0.13550047501192353,0.17764630974522788,28.074346063089756,56.738923307686385,-54.545454545454305,-40.909090909091375,26.447455012936427,25.58364296705452,1
245.2,245.1,245.2036240059114,245.2078806496128,245.30821094057924,245.2982246631444,245.03193827759645,245.00309169998914,244.65700775575604,244.6246263992505,244.18798273851323,244.16058214202477,243.83102294148856,243.81569136677163,245.13999999999996,245.15,245.46500000000006,245.40000000000003,244.7,244.64666666666665,244.22800000000004,244.19600000000003,243.81399999999994,243.792,243.60449999999997,243.59949999999998,8.048925420453926,5.905346588094147,59.44055944055873,53.0303030303026,-40.87334261773006,-32.19040454867697,27.828190657430497,28.69611159293699,0.29999999999998295,-0.20000000000001705,0.05700402546034411,0.08959585952706561,27.145216038646534,9.551159609367305,-30.769230769231612,-55.55555555555608,20.50406864982808,25.773341714390234,1
245.4,245.2,245.25344772369567,245.2036240059114,245.3050505974495,245.30821094057924,245.0788894936256,245.03193827759645,244.69964402460653,244.65700775575604,244.219420969031,244.18798273851323,243.8491264286509,243.83102294148856,245.19,245.13999999999996,245.425,245.46500000000006,244.77666666666664,244.7,244.27200000000002,244.22800000000004,243.83800000000002,243.81399999999994,243.6125,243.60449999999997,12.025095026541123,8.048925420453926,62.820512820511986,59.44055944055873,-17.44594112402482,-40.567067914910766,27.499263363545534,27.828190657430497,0.5999999999999943,0.29999999999998295,0.039043335618373476,0.05700402546034411,55.02432458915143,27.145216038646534,-15.384615384614712,-30.769230769231612,20.10329201522816,20.50406864982808,1
